"Ano","CNAE","Motivo/Situação","Qte Acidentes","Situação","GrupoCnae","GrCnaeLetra"
"2006","0810:Extração de Pedra, Areia e Argila","Típico-Com Cat","1077","Com Cat Registrada","EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS","INDÚSTRIAS EXTRATIVAS"
"2006","0810:Extração de Pedra, Areia e Argila","Doença do Trabalho-Com Cat","75","Com Cat Registrada","EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS","INDÚSTRIAS EXTRATIVAS"
"2006","0810:Extração de Pedra, Areia e Argila","Trajeto-Com Cat","96","Com Cat Registrada","EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS","INDÚSTRIAS EXTRATIVAS"
"2006","0891:Extração de Minerais para Fabricação de","Típico-Com Cat","134","Com Cat Registrada","EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS","INDÚSTRIAS EXTRATIVAS"
"2006","0891:Extração de Minerais para Fabricação de","Doença do Trabalho-Com Cat","3","Com Cat Registrada","EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS","INDÚSTRIAS EXTRATIVAS"
"2006","0891:Extração de Minerais para Fabricação de","Trajeto-Com Cat","9","Com Cat Registrada","EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS","INDÚSTRIAS EXTRATIVAS"
"2006","0892:Extração e Refino de Sal Marinho e Sal-G","Típico-Com Cat","112","Com Cat Registrada","EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS","INDÚSTRIAS EXTRATIVAS"
"2006","0892:Extração e Refino de Sal Marinho e Sal-G","Doença do Trabalho-Com Cat","2","Com Cat Registrada","EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS","INDÚSTRIAS EXTRATIVAS"
"2006","0892:Extração e Refino de Sal Marinho e Sal-G","Trajeto-Com Cat","11","Com Cat Registrada","EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS","INDÚSTRIAS EXTRATIVAS"
"2006","0893:Extração de Gemas (Pedras Preciosas e Se","Típico-Com Cat","78","Com Cat Registrada","EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS","INDÚSTRIAS EXTRATIVAS"
"2006","0893:Extração de Gemas (Pedras Preciosas e Se","Doença do Trabalho-Com Cat","7","Com Cat Registrada","EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS","INDÚSTRIAS EXTRATIVAS"
"2006","0893:Extração de Gemas (Pedras Preciosas e Se","Trajeto-Com Cat","3","Com Cat Registrada","EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS","INDÚSTRIAS EXTRATIVAS"
"2006","0899:Extração de Minerais Não-Metálicos não E","Típico-Com Cat","314","Com Cat Registrada","EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS","INDÚSTRIAS EXTRATIVAS"
"2006","0899:Extração de Minerais Não-Metálicos não E","Doença do Trabalho-Com Cat","47","Com Cat Registrada","EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS","INDÚSTRIAS EXTRATIVAS"
"2006","0899:Extração de Minerais Não-Metálicos não E","Trajeto-Com Cat","23","Com Cat Registrada","EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS","INDÚSTRIAS EXTRATIVAS"
"2006","0910:Atividades de Apoio à Extração de Petról","Típico-Com Cat","420","Com Cat Registrada","ATIVIDADES DE APOIO À EXTRAÇÃO DE MINERAIS","INDÚSTRIAS EXTRATIVAS"
"2006","0910:Atividades de Apoio à Extração de Petról","Doença do Trabalho-Com Cat","13","Com Cat Registrada","ATIVIDADES DE APOIO À EXTRAÇÃO DE MINERAIS","INDÚSTRIAS EXTRATIVAS"
"2006","0910:Atividades de Apoio à Extração de Petról","Trajeto-Com Cat","27","Com Cat Registrada","ATIVIDADES DE APOIO À EXTRAÇÃO DE MINERAIS","INDÚSTRIAS EXTRATIVAS"
"2006","1011:Abate de Reses, Exceto Suínos","Típico-Com Cat","6312","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1011:Abate de Reses, Exceto Suínos","Doença do Trabalho-Com Cat","389","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1011:Abate de Reses, Exceto Suínos","Trajeto-Com Cat","383","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1012:Abate de Suínos, Aves e Outros Pequenos","Típico-Com Cat","6131","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1012:Abate de Suínos, Aves e Outros Pequenos","Doença do Trabalho-Com Cat","796","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1012:Abate de Suínos, Aves e Outros Pequenos","Trajeto-Com Cat","540","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1013:Fabricação de Produtos de Carne","Típico-Com Cat","1117","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1013:Fabricação de Produtos de Carne","Doença do Trabalho-Com Cat","87","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1013:Fabricação de Produtos de Carne","Trajeto-Com Cat","95","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1020:Preservação do Pescado e Fabricação de P","Típico-Com Cat","219","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1020:Preservação do Pescado e Fabricação de P","Doença do Trabalho-Com Cat","28","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1020:Preservação do Pescado e Fabricação de P","Trajeto-Com Cat","22","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1031:Fabricação de Conservas de Frutas","Típico-Com Cat","162","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1031:Fabricação de Conservas de Frutas","Doença do Trabalho-Com Cat","17","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1031:Fabricação de Conservas de Frutas","Trajeto-Com Cat","21","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1032:Fabricação de Conservas de Legumes e Out","Típico-Com Cat","312","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1032:Fabricação de Conservas de Legumes e Out","Doença do Trabalho-Com Cat","7","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1032:Fabricação de Conservas de Legumes e Out","Trajeto-Com Cat","43","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1033:Fabricação de Sucos de Frutas, Hortaliça","Típico-Com Cat","300","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1033:Fabricação de Sucos de Frutas, Hortaliça","Doença do Trabalho-Com Cat","4","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1033:Fabricação de Sucos de Frutas, Hortaliça","Trajeto-Com Cat","44","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1041:Fabricação de óleos Vegetais em Bruto, E","Típico-Com Cat","1419","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1041:Fabricação de óleos Vegetais em Bruto, E","Doença do Trabalho-Com Cat","41","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1041:Fabricação de óleos Vegetais em Bruto, E","Trajeto-Com Cat","50","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1042:Fabricação de óleos Vegetais Refinados,","Típico-Com Cat","258","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1042:Fabricação de óleos Vegetais Refinados,","Doença do Trabalho-Com Cat","3","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1042:Fabricação de óleos Vegetais Refinados,","Trajeto-Com Cat","22","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1043:Fabricação de Margarina e Outras Gordura","Típico-Com Cat","81","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1043:Fabricação de Margarina e Outras Gordura","Doença do Trabalho-Com Cat","5","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1043:Fabricação de Margarina e Outras Gordura","Trajeto-Com Cat","13","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1051:Preparação do Leite","Típico-Com Cat","169","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1051:Preparação do Leite","Doença do Trabalho-Com Cat","2","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1051:Preparação do Leite","Trajeto-Com Cat","30","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1052:Fabricação de Laticínios","Típico-Com Cat","1264","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1052:Fabricação de Laticínios","Doença do Trabalho-Com Cat","53","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1052:Fabricação de Laticínios","Trajeto-Com Cat","176","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1053:Fabricação de Sorvetes e Outros Gelados","Típico-Com Cat","198","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1053:Fabricação de Sorvetes e Outros Gelados","Doença do Trabalho-Com Cat","12","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1053:Fabricação de Sorvetes e Outros Gelados","Trajeto-Com Cat","34","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1061:Beneficiamento de Arroz e Fabricação de","Típico-Com Cat","385","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1061:Beneficiamento de Arroz e Fabricação de","Doença do Trabalho-Com Cat","10","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1061:Beneficiamento de Arroz e Fabricação de","Trajeto-Com Cat","45","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1062:Moagem de Trigo e Fabricação de Derivado","Típico-Com Cat","436","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1062:Moagem de Trigo e Fabricação de Derivado","Doença do Trabalho-Com Cat","24","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1062:Moagem de Trigo e Fabricação de Derivado","Trajeto-Com Cat","45","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1063:Fabricação de Farinha de Mandioca e Deri","Típico-Com Cat","81","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1063:Fabricação de Farinha de Mandioca e Deri","Doença do Trabalho-Com Cat","1","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1063:Fabricação de Farinha de Mandioca e Deri","Trajeto-Com Cat","7","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1064:Fabricação de Farinha de Milho e Derivad","Típico-Com Cat","98","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1064:Fabricação de Farinha de Milho e Derivad","Doença do Trabalho-Com Cat","25","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1064:Fabricação de Farinha de Milho e Derivad","Trajeto-Com Cat","22","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1065:Fabricação de Amidos e Féculas de Vegeta","Típico-Com Cat","93","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1065:Fabricação de Amidos e Féculas de Vegeta","Trajeto-Com Cat","15","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1066:Fabricação de Alimentos para Animais","Típico-Com Cat","717","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1066:Fabricação de Alimentos para Animais","Doença do Trabalho-Com Cat","17","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1066:Fabricação de Alimentos para Animais","Trajeto-Com Cat","61","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1069:Moagem e Fabricação de Produtos de Orige","Típico-Com Cat","514","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1069:Moagem e Fabricação de Produtos de Orige","Doença do Trabalho-Com Cat","27","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1069:Moagem e Fabricação de Produtos de Orige","Trajeto-Com Cat","76","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1071:Fabricação de Açúcar em Bruto","Típico-Com Cat","14147","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1071:Fabricação de Açúcar em Bruto","Doença do Trabalho-Com Cat","52","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1071:Fabricação de Açúcar em Bruto","Trajeto-Com Cat","636","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1072:Fabricação de Açúcar Refinado","Típico-Com Cat","317","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1072:Fabricação de Açúcar Refinado","Doença do Trabalho-Com Cat","4","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1072:Fabricação de Açúcar Refinado","Trajeto-Com Cat","17","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1081:Torrefação e Moagem de Café","Típico-Com Cat","246","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1081:Torrefação e Moagem de Café","Doença do Trabalho-Com Cat","19","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1081:Torrefação e Moagem de Café","Trajeto-Com Cat","50","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1082:Fabricação de Produtos à Base de Café","Típico-Com Cat","99","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1082:Fabricação de Produtos à Base de Café","Trajeto-Com Cat","6","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1091:Fabricação de Produtos de Panificação","Típico-Com Cat","746","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1091:Fabricação de Produtos de Panificação","Doença do Trabalho-Com Cat","52","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1091:Fabricação de Produtos de Panificação","Trajeto-Com Cat","144","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1092:Fabricação de Biscoitos e Bolachas","Típico-Com Cat","407","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1092:Fabricação de Biscoitos e Bolachas","Doença do Trabalho-Com Cat","78","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1092:Fabricação de Biscoitos e Bolachas","Trajeto-Com Cat","57","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1093:Fabricação de Produtos Derivados do Caca","Típico-Com Cat","763","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1093:Fabricação de Produtos Derivados do Caca","Doença do Trabalho-Com Cat","41","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1093:Fabricação de Produtos Derivados do Caca","Trajeto-Com Cat","68","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1094:Fabricação de Massas Alimentícias","Típico-Com Cat","730","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1094:Fabricação de Massas Alimentícias","Doença do Trabalho-Com Cat","41","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1094:Fabricação de Massas Alimentícias","Trajeto-Com Cat","119","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1095:Fabricação de Especiarias, Molhos, Tempe","Típico-Com Cat","101","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1095:Fabricação de Especiarias, Molhos, Tempe","Doença do Trabalho-Com Cat","7","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1095:Fabricação de Especiarias, Molhos, Tempe","Trajeto-Com Cat","21","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1099:Fabricação de Produtos Alimentícios não","Típico-Com Cat","1424","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1099:Fabricação de Produtos Alimentícios não","Doença do Trabalho-Com Cat","116","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1099:Fabricação de Produtos Alimentícios não","Trajeto-Com Cat","184","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1111:Fabricação de Aguardentes e Outras Bebid","Típico-Com Cat","391","Com Cat Registrada","FABRICAÇÃO DE BEBIDAS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1111:Fabricação de Aguardentes e Outras Bebid","Doença do Trabalho-Com Cat","9","Com Cat Registrada","FABRICAÇÃO DE BEBIDAS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1111:Fabricação de Aguardentes e Outras Bebid","Trajeto-Com Cat","42","Com Cat Registrada","FABRICAÇÃO DE BEBIDAS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1112:Fabricação de Vinho","Típico-Com Cat","65","Com Cat Registrada","FABRICAÇÃO DE BEBIDAS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1112:Fabricação de Vinho","Doença do Trabalho-Com Cat","9","Com Cat Registrada","FABRICAÇÃO DE BEBIDAS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1112:Fabricação de Vinho","Trajeto-Com Cat","13","Com Cat Registrada","FABRICAÇÃO DE BEBIDAS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1113:Fabricação de Malte, Cervejas e Chopes","Típico-Com Cat","1323","Com Cat Registrada","FABRICAÇÃO DE BEBIDAS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1113:Fabricação de Malte, Cervejas e Chopes","Doença do Trabalho-Com Cat","30","Com Cat Registrada","FABRICAÇÃO DE BEBIDAS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1113:Fabricação de Malte, Cervejas e Chopes","Trajeto-Com Cat","113","Com Cat Registrada","FABRICAÇÃO DE BEBIDAS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1121:Fabricação de águas Envasadas","Típico-Com Cat","121","Com Cat Registrada","FABRICAÇÃO DE BEBIDAS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1121:Fabricação de águas Envasadas","Doença do Trabalho-Com Cat","10","Com Cat Registrada","FABRICAÇÃO DE BEBIDAS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1121:Fabricação de águas Envasadas","Trajeto-Com Cat","55","Com Cat Registrada","FABRICAÇÃO DE BEBIDAS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1122:Fabricação de Refrigerantes e de Outras","Típico-Com Cat","2194","Com Cat Registrada","FABRICAÇÃO DE BEBIDAS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1122:Fabricação de Refrigerantes e de Outras","Doença do Trabalho-Com Cat","102","Com Cat Registrada","FABRICAÇÃO DE BEBIDAS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1122:Fabricação de Refrigerantes e de Outras","Trajeto-Com Cat","287","Com Cat Registrada","FABRICAÇÃO DE BEBIDAS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1210:Processamento Industrial do Fumo","Típico-Com Cat","1","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS DO FUMO","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1220:Fabricação de Produtos do Fumo","Típico-Com Cat","380","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS DO FUMO","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1220:Fabricação de Produtos do Fumo","Doença do Trabalho-Com Cat","23","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS DO FUMO","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1220:Fabricação de Produtos do Fumo","Trajeto-Com Cat","91","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS DO FUMO","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1311:Preparação e Fiação de Fibras de Algodão","Típico-Com Cat","653","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS TÊXTEIS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1311:Preparação e Fiação de Fibras de Algodão","Doença do Trabalho-Com Cat","23","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS TÊXTEIS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1311:Preparação e Fiação de Fibras de Algodão","Trajeto-Com Cat","124","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS TÊXTEIS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1312:Preparação e Fiação de Fibras Têxteis Na","Típico-Com Cat","284","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS TÊXTEIS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1312:Preparação e Fiação de Fibras Têxteis Na","Doença do Trabalho-Com Cat","11","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS TÊXTEIS","INDÚSTRIAS DE TRANSFORMAÇÃO"
